location,technology,time_step,availability
GER,SunPV,293,0.0
GER,SunPV,294,0.0
GER,SunPV,295,0.0
GER,SunPV,296,0.006
GER,SunPV,297,0.116
GER,SunPV,298,0.243
GER,SunPV,299,0.313
GER,SunPV,300,0.351
GER,SunPV,301,0.338
GER,SunPV,302,0.265
GER,SunPV,303,0.147
GER,SunPV,304,0.03
GER,SunPV,305,0.0
GER,SunPV,306,0.0
GER,SunPV,307,0.0
GER,SunPV,308,0.0
GER,SunPV,309,0.0
GER,SunPV,310,0.0
GER,SunPV,311,0.0
GER,SunPV,312,0.0
GER,SunPV,313,0.0
GER,SunPV,314,0.0
GER,SunPV,315,0.0
GER,SunPV,316,0.0
GER,SunPV,317,0.0
GER,SunPV,318,0.0
GER,SunPV,319,0.0
GER,SunPV,320,0.003
GER,SunPV,321,0.065
GER,SunPV,322,0.143
GER,SunPV,323,0.182
GER,SunPV,324,0.189
GER,SunPV,325,0.172
GER,SunPV,326,0.129
GER,SunPV,327,0.079
GER,SunPV,328,0.012
GER,SunPV,329,0.0
GER,SunPV,330,0.0
GER,SunPV,331,0.0
GER,SunPV,332,0.0
GER,SunPV,333,0.0
GER,SunPV,334,0.0
GER,SunPV,335,0.0
GER,SunPV,336,0.0
GER,SunPV,337,0.0
GER,SunPV,338,0.0
GER,SunPV,339,0.0
GER,SunPV,340,0.0
GER,SunPV,341,0.0
GER,SunPV,342,0.0
GER,SunPV,343,0.0
GER,SunPV,344,0.002
GER,SunPV,345,0.036
GER,SunPV,346,0.087
GER,SunPV,347,0.121
GER,SunPV,348,0.136
GER,SunPV,349,0.128
GER,SunPV,350,0.112
GER,SunPV,351,0.067
GER,SunPV,352,0.015
GER,SunPV,353,0.0
GER,SunPV,354,0.0
GER,SunPV,355,0.0
GER,SunPV,356,0.0
GER,SunPV,357,0.0
GER,SunPV,358,0.0
GER,SunPV,359,0.0
GER,SunPV,360,0.0
GER,SunPV,361,0.0
GER,SunPV,362,0.0
GER,SunPV,363,0.0
GER,SunPV,364,0.0
GER,SunPV,365,0.0
GER,SunPV,366,0.0
GER,SunPV,367,0.0
GER,SunPV,368,0.002
GER,SunPV,369,0.072
GER,SunPV,370,0.153
GER,SunPV,371,0.214
GER,SunPV,372,0.231
GER,SunPV,373,0.215
GER,SunPV,374,0.17
GER,SunPV,375,0.097
GER,SunPV,376,0.016
GER,SunPV,377,0.0
GER,SunPV,378,0.0
GER,SunPV,379,0.0
GER,SunPV,380,0.0
GER,SunPV,381,0.0
GER,SunPV,382,0.0
GER,SunPV,383,0.0
GER,SunPV,384,0.0
GER,SunPV,385,0.0
GER,SunPV,386,0.0
GER,SunPV,387,0.0
GER,SunPV,388,0.0
GER,SunPV,389,0.0
GER,SunPV,390,0.0
GER,SunPV,391,0.0
GER,SunPV,392,0.002
GER,SunPV,393,0.068
GER,SunPV,394,0.17
GER,SunPV,395,0.238
GER,SunPV,396,0.27
GER,SunPV,397,0.252
GER,SunPV,398,0.209
GER,SunPV,399,0.136
GER,SunPV,400,0.028
GER,SunPV,401,0.0
GER,SunPV,402,0.0
GER,SunPV,403,0.0
GER,SunPV,404,0.0
GER,SunPV,405,0.0
GER,SunPV,406,0.0
GER,SunPV,407,0.0
GER,SunPV,408,0.0
GER,SunPV,409,0.0
GER,SunPV,410,0.0
GER,SunPV,411,0.0
GER,SunPV,412,0.0
GER,SunPV,413,0.0
GER,SunPV,414,0.0
GER,SunPV,415,0.0
GER,SunPV,416,0.004
GER,SunPV,417,0.09
GER,SunPV,418,0.187
GER,SunPV,419,0.254
GER,SunPV,420,0.289
GER,SunPV,421,0.288
GER,SunPV,422,0.24
GER,SunPV,423,0.155
GER,SunPV,424,0.035
GER,SunPV,425,0.0
GER,SunPV,426,0.0
GER,SunPV,427,0.0
GER,SunPV,428,0.0
GER,SunPV,429,0.0
GER,SunPV,430,0.0
GER,SunPV,431,0.0
GER,SunPV,432,0.0
GER,SunPV,433,0.0
GER,SunPV,434,0.0
GER,SunPV,435,0.0
GER,SunPV,436,0.0
GER,SunPV,437,0.0
GER,SunPV,438,0.0
GER,SunPV,439,0.0
GER,SunPV,440,0.002
GER,SunPV,441,0.06
GER,SunPV,442,0.129
GER,SunPV,443,0.178
GER,SunPV,444,0.194
GER,SunPV,445,0.185
GER,SunPV,446,0.135
GER,SunPV,447,0.088
GER,SunPV,448,0.025
GER,SunPV,449,0.0
GER,SunPV,450,0.0
GER,SunPV,451,0.0
GER,SunPV,452,0.0
GER,SunPV,453,0.0
GER,SunPV,454,0.0
GER,SunPV,455,0.0
GER,SunPV,456,0.0
GER,SunPV,457,0.0
GER,SunPV,458,0.0
GER,SunPV,459,0.0
GER,SunPV,460,0.0
GER,SunPV,461,0.0
GER,SunPV,462,0.0
GER,SunPV,463,0.0
GER,SunPV,464,0.002
GER,SunPV,465,0.042
GER,SunPV,466,0.085
GER,SunPV,467,0.105
GER,SunPV,468,0.114
GER,SunPV,469,0.109
GER,SunPV,470,0.086
GER,SunPV,471,0.052
GER,SunPV,472,0.013
GER,SunPV,473,0.0
GER,SunPV,474,0.0
GER,SunPV,475,0.0
GER,SunPV,476,0.0
GER,SunPV,477,0.0
GER,SunPV,478,0.0
GER,SunPV,479,0.0
GER,SunPV,480,0.0
GER,SunPV,481,0.0
GER,SunPV,482,0.0
GER,SunPV,483,0.0
GER,SunPV,484,0.0
GER,SunPV,485,0.0
GER,SunPV,486,0.0
GER,SunPV,487,0.0
GER,SunPV,488,0.002
GER,SunPV,489,0.055
GER,SunPV,490,0.119
GER,SunPV,491,0.154
GER,SunPV,492,0.179
GER,SunPV,493,0.165
GER,SunPV,494,0.127
GER,SunPV,495,0.071
GER,SunPV,496,0.02
GER,SunPV,497,0.0
GER,SunPV,498,0.0
GER,SunPV,499,0.0
GER,SunPV,500,0.0
GER,SunPV,501,0.0
GER,SunPV,502,0.0
GER,SunPV,503,0.0
GER,SunPV,504,0.0
GER,SunPV,505,0.0
GER,SunPV,506,0.0
GER,SunPV,507,0.0
GER,SunPV,508,0.0
GER,SunPV,509,0.0
GER,SunPV,510,0.0
GER,SunPV,511,0.0
GER,SunPV,512,0.002
GER,SunPV,513,0.041
GER,SunPV,514,0.077
GER,SunPV,515,0.098
GER,SunPV,516,0.107
GER,SunPV,517,0.092
GER,SunPV,518,0.081
GER,SunPV,519,0.057
GER,SunPV,520,0.016
GER,SunPV,521,0.0
GER,SunPV,522,0.0
GER,SunPV,523,0.0
GER,SunPV,524,0.0
GER,SunPV,525,0.0
GER,SunPV,526,0.0
GER,SunPV,527,0.0
GER,SunPV,528,0.0
GER,SunPV,529,0.0
GER,SunPV,530,0.0
GER,SunPV,531,0.0
GER,SunPV,532,0.0
GER,SunPV,533,0.0
GER,SunPV,534,0.0
GER,SunPV,535,0.0
GER,SunPV,536,0.002
GER,SunPV,537,0.049
GER,SunPV,538,0.077
GER,SunPV,539,0.081
GER,SunPV,540,0.082
GER,SunPV,541,0.076
GER,SunPV,542,0.063
GER,SunPV,543,0.038
GER,SunPV,544,0.01
GER,SunPV,545,0.0
GER,SunPV,546,0.0
GER,SunPV,547,0.0
GER,SunPV,548,0.0
GER,SunPV,549,0.0
GER,SunPV,550,0.0
GER,SunPV,551,0.0
GER,SunPV,552,0.0
GER,SunPV,553,0.0
GER,SunPV,554,0.0
GER,SunPV,555,0.0
GER,SunPV,556,0.0
GER,SunPV,557,0.0
GER,SunPV,558,0.0
GER,SunPV,559,0.0
GER,SunPV,560,0.002
GER,SunPV,561,0.036
GER,SunPV,562,0.067
GER,SunPV,563,0.083
GER,SunPV,564,0.09
GER,SunPV,565,0.082
GER,SunPV,566,0.075
GER,SunPV,567,0.048
GER,SunPV,568,0.013
GER,SunPV,569,0.0
GER,SunPV,570,0.0
GER,SunPV,571,0.0
GER,SunPV,572,0.0
GER,SunPV,573,0.0
GER,SunPV,574,0.0
GER,SunPV,575,0.0
GER,SunPV,576,0.0
GER,SunPV,577,0.0
GER,SunPV,578,0.0
GER,SunPV,579,0.0
GER,SunPV,580,0.0
GER,SunPV,581,0.0
GER,SunPV,582,0.0
GER,SunPV,583,0.0
GER,SunPV,584,0.003
GER,SunPV,585,0.055
GER,SunPV,586,0.084
GER,SunPV,587,0.098
GER,SunPV,588,0.106
GER,SunPV,589,0.102
GER,SunPV,590,0.089
GER,SunPV,591,0.059
GER,SunPV,592,0.022
GER,SunPV,593,0.0
GER,SunPV,594,0.0
GER,SunPV,595,0.0
GER,SunPV,596,0.0
GER,SunPV,597,0.0
GER,SunPV,598,0.0
GER,SunPV,599,0.0
GER,SunPV,600,0.0
GER,SunPV,601,0.0
GER,SunPV,602,0.0
GER,SunPV,603,0.0
GER,SunPV,604,0.0
GER,SunPV,605,0.0
GER,SunPV,606,0.0
GER,SunPV,607,0.0
GER,SunPV,608,0.003
GER,SunPV,609,0.04
GER,SunPV,610,0.064
GER,SunPV,611,0.073
GER,SunPV,612,0.086
GER,SunPV,613,0.08
GER,SunPV,614,0.066
GER,SunPV,615,0.05
GER,SunPV,616,0.019
GER,SunPV,617,0.0
GER,SunPV,618,0.0
GER,SunPV,619,0.0
GER,SunPV,620,0.0
GER,SunPV,621,0.0
GER,SunPV,622,0.0
GER,SunPV,623,0.0
GER,SunPV,624,0.0
GER,SunPV,625,0.0
GER,SunPV,626,0.0
GER,SunPV,627,0.0
GER,SunPV,628,0.0
GER,SunPV,629,0.0
GER,SunPV,630,0.0
GER,SunPV,631,0.0
GER,SunPV,632,0.005
GER,SunPV,633,0.079
GER,SunPV,634,0.125
GER,SunPV,635,0.139
GER,SunPV,636,0.159
GER,SunPV,637,0.145
GER,SunPV,638,0.123
GER,SunPV,639,0.102
GER,SunPV,640,0.036
GER,SunPV,641,0.0
GER,SunPV,642,0.0
GER,SunPV,643,0.0
GER,SunPV,644,0.0
GER,SunPV,645,0.0
GER,SunPV,646,0.0
GER,SunPV,647,0.0
GER,SunPV,648,0.0
GER,SunPV,649,0.0
GER,SunPV,650,0.0
GER,SunPV,651,0.0
GER,SunPV,652,0.0
GER,SunPV,653,0.0
GER,SunPV,654,0.0
GER,SunPV,655,0.0
GER,SunPV,656,0.002
GER,SunPV,657,0.032
GER,SunPV,658,0.077
GER,SunPV,659,0.096
GER,SunPV,660,0.102
GER,SunPV,661,0.101
GER,SunPV,662,0.085
GER,SunPV,663,0.058
GER,SunPV,664,0.018
GER,SunPV,665,0.0
GER,SunPV,666,0.0
GER,SunPV,667,0.0
GER,SunPV,668,0.0
GER,SunPV,669,0.0
GER,SunPV,670,0.0
GER,SunPV,671,0.0
GER,SunPV,672,0.0
GER,SunPV,673,0.0
GER,SunPV,674,0.0
GER,SunPV,675,0.0
GER,SunPV,676,0.0
GER,SunPV,677,0.0
GER,SunPV,678,0.0
GER,SunPV,679,0.0
GER,SunPV,680,0.012
GER,SunPV,681,0.123
GER,SunPV,682,0.169
GER,SunPV,683,0.171
GER,SunPV,684,0.164
GER,SunPV,685,0.153
GER,SunPV,686,0.129
GER,SunPV,687,0.093
GER,SunPV,688,0.042
GER,SunPV,689,0.0
GER,SunPV,690,0.0
GER,SunPV,691,0.0
GER,SunPV,692,0.0
GER,SunPV,693,0.0
GER,SunPV,694,0.0
GER,SunPV,695,0.0
GER,SunPV,696,0.0
GER,SunPV,697,0.0
GER,SunPV,698,0.0
GER,SunPV,699,0.0
GER,SunPV,700,0.0
GER,SunPV,701,0.0
GER,SunPV,702,0.0
GER,SunPV,703,0.0
GER,SunPV,704,0.007
GER,SunPV,705,0.071
GER,SunPV,706,0.104
GER,SunPV,707,0.119
GER,SunPV,708,0.124
GER,SunPV,709,0.12
GER,SunPV,710,0.107
GER,SunPV,711,0.081
GER,SunPV,712,0.037
GER,SunPV,713,0.001
GER,SunPV,714,0.0
GER,SunPV,715,0.0
GER,SunPV,716,0.0
GER,SunPV,717,0.0
GER,SunPV,718,0.0
GER,SunPV,719,0.0
GER,SunPV,720,0.0
GER,SunPV,721,0.0
GER,SunPV,722,0.0
GER,SunPV,723,0.0
GER,SunPV,724,0.0
GER,SunPV,725,0.0
GER,SunPV,726,0.0
GER,SunPV,727,0.0
GER,SunPV,728,0.006
GER,SunPV,729,0.078
GER,SunPV,730,0.127
GER,SunPV,731,0.143
GER,SunPV,732,0.148
GER,SunPV,733,0.137
GER,SunPV,734,0.13
GER,SunPV,735,0.109
GER,SunPV,736,0.054
GER,SunPV,737,0.001
GER,SunPV,738,0.0
GER,SunPV,739,0.0
GER,SunPV,740,0.0
GER,SunPV,741,0.0
GER,SunPV,742,0.0
GER,SunPV,743,0.0
GER,SunPV,744,0.0
GER,SunPV,745,0.0
GER,SunPV,746,0.0
GER,SunPV,747,0.0
GER,SunPV,748,0.0
GER,SunPV,749,0.0
GER,SunPV,750,0.0
GER,SunPV,751,0.0
GER,SunPV,752,0.008
GER,SunPV,753,0.079
GER,SunPV,754,0.129
GER,SunPV,755,0.143
GER,SunPV,756,0.15
GER,SunPV,757,0.136
GER,SunPV,758,0.11
GER,SunPV,759,0.079
GER,SunPV,760,0.03
GER,SunPV,761,0.001
GER,SunPV,762,0.0
GER,SunPV,763,0.0
GER,SunPV,764,0.0
GER,SunPV,765,0.0
GER,SunPV,766,0.0
GER,SunPV,767,0.0
GER,SunPV,768,0.0
GER,SunPV,769,0.0
GER,SunPV,770,0.0
GER,SunPV,771,0.0
GER,SunPV,772,0.0
GER,SunPV,773,0.0
GER,SunPV,774,0.0
GER,SunPV,775,0.0
GER,SunPV,776,0.008
GER,SunPV,777,0.085
GER,SunPV,778,0.13
GER,SunPV,779,0.137
GER,SunPV,780,0.137
GER,SunPV,781,0.13
GER,SunPV,782,0.112
GER,SunPV,783,0.077
GER,SunPV,784,0.035
GER,SunPV,785,0.001
GER,SunPV,786,0.0
GER,SunPV,787,0.0
GER,SunPV,788,0.0
GER,SunPV,789,0.0
GER,SunPV,790,0.0
GER,SunPV,791,0.0
GER,SunPV,792,0.0
GER,SunPV,793,0.0
GER,SunPV,794,0.0
GER,SunPV,795,0.0
GER,SunPV,796,0.0
GER,SunPV,797,0.0
GER,SunPV,798,0.0
GER,SunPV,799,0.0
GER,SunPV,800,0.006
GER,SunPV,801,0.071
GER,SunPV,802,0.122
GER,SunPV,803,0.152
GER,SunPV,804,0.169
GER,SunPV,805,0.171
GER,SunPV,806,0.151
GER,SunPV,807,0.11
GER,SunPV,808,0.05
GER,SunPV,809,0.001
GER,SunPV,810,0.0
GER,SunPV,811,0.0
GER,SunPV,812,0.0
GER,SunPV,813,0.0
GER,SunPV,814,0.0
GER,SunPV,815,0.0
GER,SunPV,816,0.0
GER,SunPV,817,0.0
GER,SunPV,818,0.0
GER,SunPV,819,0.0
GER,SunPV,820,0.0
GER,SunPV,821,0.0
GER,SunPV,822,0.0
GER,SunPV,823,0.0
GER,SunPV,824,0.01
GER,SunPV,825,0.088
GER,SunPV,826,0.138
GER,SunPV,827,0.162
GER,SunPV,828,0.178
GER,SunPV,829,0.164
GER,SunPV,830,0.136
GER,SunPV,831,0.096
GER,SunPV,832,0.045
GER,SunPV,833,0.002
GER,SunPV,834,0.0
GER,SunPV,835,0.0
GER,SunPV,836,0.0
GER,SunPV,837,0.0
GER,SunPV,838,0.0
GER,SunPV,839,0.0
GER,SunPV,840,0.0
GER,SunPV,841,0.0
GER,SunPV,842,0.0
GER,SunPV,843,0.0
GER,SunPV,844,0.0
GER,SunPV,845,0.0
GER,SunPV,846,0.0
GER,SunPV,847,0.0
GER,SunPV,848,0.011
GER,SunPV,849,0.086
GER,SunPV,850,0.138
GER,SunPV,851,0.157
GER,SunPV,852,0.177
GER,SunPV,853,0.162
GER,SunPV,854,0.133
GER,SunPV,855,0.098
GER,SunPV,856,0.041
GER,SunPV,857,0.001
GER,SunPV,858,0.0
GER,SunPV,859,0.0
GER,SunPV,860,0.0
GER,SunPV,861,0.0
GER,SunPV,862,0.0
GER,SunPV,863,0.0
GER,SunPV,864,0.0
GER,SunPV,865,0.0
GER,SunPV,866,0.0
GER,SunPV,867,0.0
GER,SunPV,868,0.0
GER,SunPV,869,0.0
GER,SunPV,870,0.0
GER,SunPV,871,0.0
GER,SunPV,872,0.011
GER,SunPV,873,0.094
GER,SunPV,874,0.173
GER,SunPV,875,0.228
GER,SunPV,876,0.262
GER,SunPV,877,0.266
GER,SunPV,878,0.236
GER,SunPV,879,0.176
GER,SunPV,880,0.076
GER,SunPV,881,0.003
GER,SunPV,882,0.0
GER,SunPV,883,0.0
GER,SunPV,884,0.0
GER,SunPV,885,0.0
GER,SunPV,886,0.0
GER,SunPV,887,0.0
GER,SunPV,888,0.0
GER,SunPV,889,0.0
GER,SunPV,890,0.0
GER,SunPV,891,0.0
GER,SunPV,892,0.0
GER,SunPV,893,0.0
GER,SunPV,894,0.0
GER,SunPV,895,0.0
GER,SunPV,896,0.018
GER,SunPV,897,0.13
GER,SunPV,898,0.211
GER,SunPV,899,0.255
GER,SunPV,900,0.277
GER,SunPV,901,0.26
GER,SunPV,902,0.204
GER,SunPV,903,0.138
GER,SunPV,904,0.059
GER,SunPV,905,0.003
GER,SunPV,906,0.0
GER,SunPV,907,0.0
GER,SunPV,908,0.0
GER,SunPV,909,0.0
GER,SunPV,910,0.0
GER,SunPV,911,0.0
GER,SunPV,912,0.0
GER,SunPV,913,0.0
GER,SunPV,914,0.0
GER,SunPV,915,0.0
GER,SunPV,916,0.0
GER,SunPV,917,0.0
GER,SunPV,918,0.0
GER,SunPV,919,0.0
GER,SunPV,920,0.017
GER,SunPV,921,0.119
GER,SunPV,922,0.206
GER,SunPV,923,0.25
GER,SunPV,924,0.288
GER,SunPV,925,0.296
GER,SunPV,926,0.273
GER,SunPV,927,0.217
GER,SunPV,928,0.108
GER,SunPV,929,0.006
GER,SunPV,930,0.0
GER,SunPV,931,0.0
GER,SunPV,932,0.0
GER,SunPV,933,0.0
GER,SunPV,934,0.0
GER,SunPV,935,0.0
GER,SunPV,936,0.0
GER,SunPV,937,0.0
GER,SunPV,938,0.0
GER,SunPV,939,0.0
GER,SunPV,940,0.0
GER,SunPV,941,0.0
GER,SunPV,942,0.0
GER,SunPV,943,0.0
GER,SunPV,944,0.014
GER,SunPV,945,0.063
GER,SunPV,946,0.073
GER,SunPV,947,0.074
GER,SunPV,948,0.085
GER,SunPV,949,0.075
GER,SunPV,950,0.063
GER,SunPV,951,0.045
GER,SunPV,952,0.021
GER,SunPV,953,0.0
GER,SunPV,954,0.0
GER,SunPV,955,0.0
GER,SunPV,956,0.0
GER,SunPV,957,0.0
GER,SunPV,958,0.0
GER,SunPV,959,0.0
GER,SunPV,960,0.0
GER,SunPV,961,0.0
GER,SunPV,962,0.0
GER,SunPV,963,0.0
GER,SunPV,964,0.0
GER,SunPV,965,0.0
GER,SunPV,966,0.0
GER,SunPV,967,0.0
GER,SunPV,968,0.011
GER,SunPV,969,0.067
GER,SunPV,970,0.086
GER,SunPV,971,0.082
GER,SunPV,972,0.101
GER,SunPV,973,0.091
GER,SunPV,974,0.077
GER,SunPV,975,0.055
GER,SunPV,976,0.027
GER,SunPV,977,0.002
GER,SunPV,978,0.0
GER,SunPV,979,0.0
GER,SunPV,980,0.0
GER,SunPV,981,0.0
GER,SunPV,982,0.0
GER,SunPV,983,0.0
GER,SunPV,984,0.0
GER,SunPV,985,0.0
GER,SunPV,986,0.0
GER,SunPV,987,0.0
GER,SunPV,988,0.0
GER,SunPV,989,0.0
GER,SunPV,990,0.0
GER,SunPV,991,0.0
GER,SunPV,992,0.011
GER,SunPV,993,0.059
GER,SunPV,994,0.078
GER,SunPV,995,0.083
GER,SunPV,996,0.11
GER,SunPV,997,0.123
GER,SunPV,998,0.141
GER,SunPV,999,0.125
GER,SunPV,1000,0.066
GER,SunPV,1001,0.006
GER,SunPV,1002,0.0
GER,SunPV,1003,0.0
GER,SunPV,1004,0.0
GER,SunPV,1005,0.0
GER,SunPV,1006,0.0
GER,SunPV,1007,0.0
GER,SunPV,1008,0.0
GER,SunPV,1009,0.0
GER,SunPV,1010,0.0
GER,SunPV,1011,0.0
GER,SunPV,1012,0.0
GER,SunPV,1013,0.0
GER,SunPV,1014,0.0
GER,SunPV,1015,0.0
GER,SunPV,1016,0.022
GER,SunPV,1017,0.101
GER,SunPV,1018,0.148
GER,SunPV,1019,0.169
GER,SunPV,1020,0.194
GER,SunPV,1021,0.2
GER,SunPV,1022,0.192
GER,SunPV,1023,0.158
GER,SunPV,1024,0.084
GER,SunPV,1025,0.009
GER,SunPV,1026,0.0
GER,SunPV,1027,0.0
GER,SunPV,1028,0.0
GER,SunPV,1029,0.0
GER,SunPV,1030,0.0
GER,SunPV,1031,0.0
GER,SunPV,1032,0.0
GER,SunPV,1033,0.0
GER,SunPV,1034,0.0
GER,SunPV,1035,0.0
GER,SunPV,1036,0.0
GER,SunPV,1037,0.0
GER,SunPV,1038,0.0
GER,SunPV,1039,0.0
GER,SunPV,1040,0.032
GER,SunPV,1041,0.15
GER,SunPV,1042,0.244
GER,SunPV,1043,0.314
GER,SunPV,1044,0.372
GER,SunPV,1045,0.385
GER,SunPV,1046,0.354
GER,SunPV,1047,0.278
GER,SunPV,1048,0.151
GER,SunPV,1049,0.016
GER,SunPV,1050,0.0
GER,SunPV,1051,0.0
GER,SunPV,1052,0.0
GER,SunPV,1053,0.0
GER,SunPV,1054,0.0
GER,SunPV,1055,0.0
GER,SunPV,1056,0.0
GER,SunPV,1057,0.0
GER,SunPV,1058,0.0
GER,SunPV,1059,0.0
GER,SunPV,1060,0.0
GER,SunPV,1061,0.0
GER,SunPV,1062,0.0
GER,SunPV,1063,0.0
GER,SunPV,1064,0.049
GER,SunPV,1065,0.205
GER,SunPV,1066,0.329
GER,SunPV,1067,0.418
GER,SunPV,1068,0.467
GER,SunPV,1069,0.466
GER,SunPV,1070,0.415
GER,SunPV,1071,0.316
GER,SunPV,1072,0.166
GER,SunPV,1073,0.018
GER,SunPV,1074,0.0
GER,SunPV,1075,0.0
GER,SunPV,1076,0.0
GER,SunPV,1077,0.0
GER,SunPV,1078,0.0
GER,SunPV,1079,0.0
GER,SunPV,1080,0.0
GER,SunPV,1081,0.0
GER,SunPV,1082,0.0
GER,SunPV,1083,0.0
GER,SunPV,1084,0.0
GER,SunPV,1085,0.0
GER,SunPV,1086,0.0
GER,SunPV,1087,0.0
GER,SunPV,1088,0.046
GER,SunPV,1089,0.168
GER,SunPV,1090,0.258
GER,SunPV,1091,0.328
GER,SunPV,1092,0.373
GER,SunPV,1093,0.391
GER,SunPV,1094,0.355
GER,SunPV,1095,0.268
GER,SunPV,1096,0.138
GER,SunPV,1097,0.019
GER,SunPV,1098,0.0
GER,SunPV,1099,0.0
GER,SunPV,1100,0.0
GER,SunPV,1101,0.0
GER,SunPV,1102,0.0
GER,SunPV,1103,0.0
GER,SunPV,1104,0.0
GER,SunPV,1105,0.0
GER,SunPV,1106,0.0
GER,SunPV,1107,0.0
GER,SunPV,1108,0.0
GER,SunPV,1109,0.0
GER,SunPV,1110,0.0
GER,SunPV,1111,0.0
GER,SunPV,1112,0.042
GER,SunPV,1113,0.156
GER,SunPV,1114,0.238
GER,SunPV,1115,0.283
GER,SunPV,1116,0.322
GER,SunPV,1117,0.354
GER,SunPV,1118,0.305
GER,SunPV,1119,0.255
GER,SunPV,1120,0.206
GER,SunPV,1121,0.155
GER,SunPV,1122,0.0
GER,SunPV,1123,0.0
GER,SunPV,1124,0.0
GER,SunPV,1125,0.0
GER,SunPV,1126,0.0
GER,SunPV,1127,0.0
GER,SunPV,1128,0.0
GER,SunPV,1129,0.0
GER,SunPV,1130,0.0
GER,SunPV,1131,0.0
GER,SunPV,1132,0.0
GER,SunPV,1133,0.0
GER,SunPV,1134,0.0
GER,SunPV,1135,0.0
GER,SunPV,1136,0.051
GER,SunPV,1137,0.164
GER,SunPV,1138,0.234
GER,SunPV,1139,0.253
GER,SunPV,1140,0.259
GER,SunPV,1141,0.23
GER,SunPV,1142,0.192
GER,SunPV,1143,0.14
GER,SunPV,1144,0.073
GER,SunPV,1145,0.008
GER,SunPV,1146,0.0
GER,SunPV,1147,0.0
GER,SunPV,1148,0.0
GER,SunPV,1149,0.0
GER,SunPV,1150,0.0
GER,SunPV,1151,0.0
GER,SunPV,1152,0.0
GER,SunPV,1153,0.0
GER,SunPV,1154,0.0
GER,SunPV,1155,0.0
GER,SunPV,1156,0.0
GER,SunPV,1157,0.0
GER,SunPV,1158,0.0
GER,SunPV,1159,0.0
GER,SunPV,1160,0.025
GER,SunPV,1161,0.091
GER,SunPV,1162,0.145
GER,SunPV,1163,0.203
GER,SunPV,1164,0.265
GER,SunPV,1165,0.282
GER,SunPV,1166,0.278
GER,SunPV,1167,0.216
GER,SunPV,1168,0.12
GER,SunPV,1169,0.017
GER,SunPV,1170,0.0
GER,SunPV,1171,0.0
GER,SunPV,1172,0.0
GER,SunPV,1173,0.0
GER,SunPV,1174,0.0
GER,SunPV,1175,0.0
GER,SunPV,1176,0.0
GER,SunPV,1177,0.0
GER,SunPV,1178,0.0
GER,SunPV,1179,0.0
GER,SunPV,1180,0.0
GER,SunPV,1181,0.0
GER,SunPV,1182,0.0
GER,SunPV,1183,0.001
GER,SunPV,1184,0.059
GER,SunPV,1185,0.184
GER,SunPV,1186,0.276
GER,SunPV,1187,0.332
GER,SunPV,1188,0.383
GER,SunPV,1189,0.4
GER,SunPV,1190,0.388
GER,SunPV,1191,0.312
GER,SunPV,1192,0.174
GER,SunPV,1193,0.028
GER,SunPV,1194,0.0
GER,SunPV,1195,0.0
GER,SunPV,1196,0.0
GER,SunPV,1197,0.0
GER,SunPV,1198,0.0
GER,SunPV,1199,0.0
GER,SunPV,1200,0.0
GER,SunPV,1201,0.0
GER,SunPV,1202,0.0
GER,SunPV,1203,0.0
GER,SunPV,1204,0.0
GER,SunPV,1205,0.0
GER,SunPV,1206,0.0
GER,SunPV,1207,0.001
GER,SunPV,1208,0.067
GER,SunPV,1209,0.199
GER,SunPV,1210,0.295
GER,SunPV,1211,0.36
GER,SunPV,1212,0.405
GER,SunPV,1213,0.383
GER,SunPV,1214,0.33
GER,SunPV,1215,0.255
GER,SunPV,1216,0.144
GER,SunPV,1217,0.03
GER,SunPV,1218,0.0
GER,SunPV,1219,0.0
GER,SunPV,1220,0.0
GER,SunPV,1221,0.0
GER,SunPV,1222,0.0
GER,SunPV,1223,0.0
GER,SunPV,1224,0.0
GER,SunPV,1225,0.0
GER,SunPV,1226,0.0
GER,SunPV,1227,0.0
GER,SunPV,1228,0.0
GER,SunPV,1229,0.0
GER,SunPV,1230,0.0
GER,SunPV,1231,0.002
GER,SunPV,1232,0.049
GER,SunPV,1233,0.132
GER,SunPV,1234,0.201
GER,SunPV,1235,0.229
GER,SunPV,1236,0.247
GER,SunPV,1237,0.222
GER,SunPV,1238,0.202
GER,SunPV,1239,0.163
GER,SunPV,1240,0.103
GER,SunPV,1241,0.022
GER,SunPV,1242,0.0
GER,SunPV,1243,0.0
GER,SunPV,1244,0.0
GER,SunPV,1245,0.0
GER,SunPV,1246,0.0
GER,SunPV,1247,0.0
GER,SunPV,1248,0.0
GER,SunPV,1249,0.0
GER,SunPV,1250,0.0
GER,SunPV,1251,0.0
GER,SunPV,1252,0.0
GER,SunPV,1253,0.0
GER,SunPV,1254,0.0
GER,SunPV,1255,0.001
GER,SunPV,1256,0.069
GER,SunPV,1257,0.179
GER,SunPV,1258,0.269
GER,SunPV,1259,0.312
GER,SunPV,1260,0.296
GER,SunPV,1261,0.221
GER,SunPV,1262,0.23
GER,SunPV,1263,0.199
GER,SunPV,1264,0.132
GER,SunPV,1265,0.035
GER,SunPV,1266,0.0
GER,SunPV,1267,0.0
GER,SunPV,1268,0.0
GER,SunPV,1269,0.0
GER,SunPV,1270,0.0
GER,SunPV,1271,0.0
