location,technology,time_step,availability
DEN,SunPV,2991,0.192
DEN,SunPV,2992,0.13
DEN,SunPV,2993,0.071
DEN,SunPV,2994,0.022
DEN,SunPV,2995,0.001
DEN,SunPV,2996,0.0
DEN,SunPV,2997,0.0
DEN,SunPV,2998,0.0
DEN,SunPV,2999,0.0
DEN,SunPV,3000,0.0
DEN,SunPV,3001,0.0
DEN,SunPV,3002,0.0
DEN,SunPV,3003,0.0
DEN,SunPV,3004,0.0
DEN,SunPV,3005,0.028
DEN,SunPV,3006,0.174
DEN,SunPV,3007,0.347
DEN,SunPV,3008,0.466
DEN,SunPV,3009,0.527
DEN,SunPV,3010,0.559
DEN,SunPV,3011,0.525
DEN,SunPV,3012,0.486
DEN,SunPV,3013,0.44
DEN,SunPV,3014,0.379
DEN,SunPV,3015,0.331
DEN,SunPV,3016,0.26
DEN,SunPV,3017,0.128
DEN,SunPV,3018,0.052
DEN,SunPV,3019,0.008
DEN,SunPV,3020,0.0
DEN,SunPV,3021,0.0
DEN,SunPV,3022,0.0
DEN,SunPV,3023,0.0
DEN,SunPV,3024,0.0
DEN,SunPV,3025,0.0
DEN,SunPV,3026,0.0
DEN,SunPV,3027,0.0
DEN,SunPV,3028,0.0
DEN,SunPV,3029,0.001
DEN,SunPV,3030,0.026
DEN,SunPV,3031,0.106
DEN,SunPV,3032,0.185
DEN,SunPV,3033,0.276
DEN,SunPV,3034,0.355
DEN,SunPV,3035,0.358
DEN,SunPV,3036,0.39
DEN,SunPV,3037,0.414
DEN,SunPV,3038,0.413
DEN,SunPV,3039,0.339
DEN,SunPV,3040,0.252
DEN,SunPV,3041,0.168
DEN,SunPV,3042,0.077
DEN,SunPV,3043,0.015
DEN,SunPV,3044,0.0
DEN,SunPV,3045,0.0
DEN,SunPV,3046,0.0
DEN,SunPV,3047,0.0
DEN,SunPV,3048,0.0
DEN,SunPV,3049,0.0
DEN,SunPV,3050,0.0
DEN,SunPV,3051,0.0
DEN,SunPV,3052,0.0
DEN,SunPV,3053,0.02
DEN,SunPV,3054,0.137
DEN,SunPV,3055,0.269
DEN,SunPV,3056,0.358
DEN,SunPV,3057,0.421
DEN,SunPV,3058,0.473
DEN,SunPV,3059,0.508
DEN,SunPV,3060,0.527
DEN,SunPV,3061,0.533
DEN,SunPV,3062,0.517
DEN,SunPV,3063,0.445
DEN,SunPV,3064,0.355
DEN,SunPV,3065,0.234
DEN,SunPV,3066,0.1
DEN,SunPV,3067,0.015
DEN,SunPV,3068,0.0
DEN,SunPV,3069,0.0
DEN,SunPV,3070,0.0
DEN,SunPV,3071,0.0
DEN,SunPV,3072,0.0
DEN,SunPV,3073,0.0
DEN,SunPV,3074,0.0
DEN,SunPV,3075,0.0
DEN,SunPV,3076,0.0
DEN,SunPV,3077,0.005
DEN,SunPV,3078,0.034
DEN,SunPV,3079,0.071
DEN,SunPV,3080,0.109
DEN,SunPV,3081,0.12
DEN,SunPV,3082,0.13
DEN,SunPV,3083,0.121
DEN,SunPV,3084,0.122
DEN,SunPV,3085,0.123
DEN,SunPV,3086,0.123
DEN,SunPV,3087,0.152
DEN,SunPV,3088,0.151
DEN,SunPV,3089,0.112
DEN,SunPV,3090,0.054
DEN,SunPV,3091,0.014
DEN,SunPV,3092,0.0
DEN,SunPV,3093,0.0
DEN,SunPV,3094,0.0
DEN,SunPV,3095,0.0
DEN,SunPV,3096,0.0
DEN,SunPV,3097,0.0
DEN,SunPV,3098,0.0
DEN,SunPV,3099,0.0
DEN,SunPV,3100,0.0
DEN,SunPV,3101,0.002
DEN,SunPV,3102,0.03
DEN,SunPV,3103,0.112
DEN,SunPV,3104,0.265
DEN,SunPV,3105,0.455
DEN,SunPV,3106,0.611
DEN,SunPV,3107,0.706
DEN,SunPV,3108,0.767
DEN,SunPV,3109,0.757
DEN,SunPV,3110,0.681
DEN,SunPV,3111,0.548
DEN,SunPV,3112,0.388
DEN,SunPV,3113,0.235
DEN,SunPV,3114,0.101
DEN,SunPV,3115,0.019
DEN,SunPV,3116,0.007
DEN,SunPV,3117,0.0
DEN,SunPV,3118,0.0
DEN,SunPV,3119,0.0
DEN,SunPV,3120,0.0
DEN,SunPV,3121,0.0
DEN,SunPV,3122,0.0
DEN,SunPV,3123,0.0
DEN,SunPV,3124,0.0
DEN,SunPV,3125,0.006
DEN,SunPV,3126,0.049
DEN,SunPV,3127,0.141
DEN,SunPV,3128,0.302
DEN,SunPV,3129,0.436
DEN,SunPV,3130,0.529
DEN,SunPV,3131,0.631
DEN,SunPV,3132,0.701
DEN,SunPV,3133,0.681
DEN,SunPV,3134,0.608
DEN,SunPV,3135,0.488
DEN,SunPV,3136,0.341
DEN,SunPV,3137,0.194
DEN,SunPV,3138,0.079
DEN,SunPV,3139,0.012
DEN,SunPV,3140,0.0
DEN,SunPV,3141,0.0
DEN,SunPV,3142,0.0
DEN,SunPV,3143,0.0
DEN,SunPV,3144,0.0
DEN,SunPV,3145,0.0
DEN,SunPV,3146,0.0
DEN,SunPV,3147,0.0
DEN,SunPV,3148,0.0
DEN,SunPV,3149,0.002
DEN,SunPV,3150,0.023
DEN,SunPV,3151,0.054
DEN,SunPV,3152,0.12
DEN,SunPV,3153,0.206
DEN,SunPV,3154,0.263
DEN,SunPV,3155,0.22
DEN,SunPV,3156,0.174
DEN,SunPV,3157,0.158
DEN,SunPV,3158,0.113
DEN,SunPV,3159,0.102
DEN,SunPV,3160,0.134
DEN,SunPV,3161,0.116
DEN,SunPV,3162,0.067
DEN,SunPV,3163,0.015
DEN,SunPV,3164,0.0
DEN,SunPV,3165,0.0
DEN,SunPV,3166,0.0
DEN,SunPV,3167,0.0
DEN,SunPV,3168,0.0
DEN,SunPV,3169,0.0
DEN,SunPV,3170,0.0
DEN,SunPV,3171,0.0
DEN,SunPV,3172,0.0
DEN,SunPV,3173,0.01
DEN,SunPV,3174,0.062
DEN,SunPV,3175,0.138
DEN,SunPV,3176,0.244
DEN,SunPV,3177,0.332
DEN,SunPV,3178,0.337
DEN,SunPV,3179,0.307
DEN,SunPV,3180,0.333
DEN,SunPV,3181,0.289
DEN,SunPV,3182,0.234
DEN,SunPV,3183,0.195
DEN,SunPV,3184,0.158
DEN,SunPV,3185,0.111
DEN,SunPV,3186,0.058
DEN,SunPV,3187,0.013
DEN,SunPV,3188,0.0
DEN,SunPV,3189,0.0
DEN,SunPV,3190,0.0
DEN,SunPV,3191,0.0
DEN,SunPV,3192,0.0
DEN,SunPV,3193,0.0
DEN,SunPV,3194,0.0
DEN,SunPV,3195,0.0
DEN,SunPV,3196,0.0
DEN,SunPV,3197,0.017
DEN,SunPV,3198,0.099
DEN,SunPV,3199,0.23
DEN,SunPV,3200,0.374
DEN,SunPV,3201,0.509
DEN,SunPV,3202,0.603
DEN,SunPV,3203,0.654
DEN,SunPV,3204,0.622
DEN,SunPV,3205,0.544
DEN,SunPV,3206,0.462
DEN,SunPV,3207,0.383
DEN,SunPV,3208,0.287
DEN,SunPV,3209,0.187
DEN,SunPV,3210,0.099
DEN,SunPV,3211,0.023
DEN,SunPV,3212,0.0
DEN,SunPV,3213,0.0
DEN,SunPV,3214,0.0
DEN,SunPV,3215,0.0
DEN,SunPV,3216,0.0
DEN,SunPV,3217,0.0
DEN,SunPV,3218,0.0
DEN,SunPV,3219,0.0
DEN,SunPV,3220,0.0
DEN,SunPV,3221,0.028
DEN,SunPV,3222,0.118
DEN,SunPV,3223,0.266
DEN,SunPV,3224,0.464
DEN,SunPV,3225,0.589
DEN,SunPV,3226,0.658
DEN,SunPV,3227,0.672
DEN,SunPV,3228,0.653
DEN,SunPV,3229,0.589
DEN,SunPV,3230,0.506
DEN,SunPV,3231,0.425
DEN,SunPV,3232,0.327
DEN,SunPV,3233,0.22
DEN,SunPV,3234,0.103
DEN,SunPV,3235,0.021
DEN,SunPV,3236,0.0
DEN,SunPV,3237,0.0
DEN,SunPV,3238,0.0
DEN,SunPV,3239,0.0
DEN,SunPV,3240,0.0
DEN,SunPV,3241,0.0
DEN,SunPV,3242,0.0
DEN,SunPV,3243,0.0
DEN,SunPV,3244,0.0
DEN,SunPV,3245,0.003
DEN,SunPV,3246,0.026
DEN,SunPV,3247,0.062
DEN,SunPV,3248,0.107
DEN,SunPV,3249,0.164
DEN,SunPV,3250,0.158
DEN,SunPV,3251,0.129
DEN,SunPV,3252,0.137
DEN,SunPV,3253,0.112
DEN,SunPV,3254,0.084
DEN,SunPV,3255,0.094
DEN,SunPV,3256,0.151
DEN,SunPV,3257,0.143
DEN,SunPV,3258,0.089
DEN,SunPV,3259,0.025
DEN,SunPV,3260,0.0
DEN,SunPV,3261,0.0
DEN,SunPV,3262,0.0
DEN,SunPV,3263,0.0
DEN,SunPV,3264,0.0
DEN,SunPV,3265,0.0
DEN,SunPV,3266,0.0
DEN,SunPV,3267,0.0
DEN,SunPV,3268,0.002
DEN,SunPV,3269,0.046
DEN,SunPV,3270,0.156
DEN,SunPV,3271,0.31
DEN,SunPV,3272,0.492
DEN,SunPV,3273,0.595
DEN,SunPV,3274,0.592
DEN,SunPV,3275,0.575
DEN,SunPV,3276,0.538
DEN,SunPV,3277,0.547
DEN,SunPV,3278,0.484
DEN,SunPV,3279,0.373
DEN,SunPV,3280,0.295
DEN,SunPV,3281,0.189
DEN,SunPV,3282,0.104
DEN,SunPV,3283,0.028
DEN,SunPV,3284,0.0
DEN,SunPV,3285,0.0
DEN,SunPV,3286,0.0
DEN,SunPV,3287,0.0
DEN,SunPV,3288,0.0
DEN,SunPV,3289,0.0
DEN,SunPV,3290,0.0
DEN,SunPV,3291,0.0
DEN,SunPV,3292,0.0
DEN,SunPV,3293,0.024
DEN,SunPV,3294,0.071
DEN,SunPV,3295,0.139
DEN,SunPV,3296,0.222
DEN,SunPV,3297,0.296
DEN,SunPV,3298,0.343
DEN,SunPV,3299,0.354
DEN,SunPV,3300,0.301
DEN,SunPV,3301,0.242
DEN,SunPV,3302,0.202
DEN,SunPV,3303,0.152
DEN,SunPV,3304,0.089
DEN,SunPV,3305,0.046
DEN,SunPV,3306,0.019
DEN,SunPV,3307,0.005
DEN,SunPV,3308,0.0
DEN,SunPV,3309,0.0
DEN,SunPV,3310,0.0
DEN,SunPV,3311,0.0
DEN,SunPV,3312,0.0
DEN,SunPV,3313,0.0
DEN,SunPV,3314,0.0
DEN,SunPV,3315,0.0
DEN,SunPV,3316,0.0
DEN,SunPV,3317,0.037
DEN,SunPV,3318,0.151
DEN,SunPV,3319,0.279
DEN,SunPV,3320,0.337
DEN,SunPV,3321,0.338
DEN,SunPV,3322,0.391
DEN,SunPV,3323,0.416
DEN,SunPV,3324,0.465
DEN,SunPV,3325,0.525
DEN,SunPV,3326,0.394
DEN,SunPV,3327,0.378
DEN,SunPV,3328,0.262
DEN,SunPV,3329,0.169
DEN,SunPV,3330,0.08
DEN,SunPV,3331,0.028
DEN,SunPV,3332,0.001
DEN,SunPV,3333,0.0
DEN,SunPV,3334,0.0
DEN,SunPV,3335,0.0
DEN,SunPV,3336,0.0
DEN,SunPV,3337,0.0
DEN,SunPV,3338,0.0
DEN,SunPV,3339,0.0
DEN,SunPV,3340,0.0
DEN,SunPV,3341,0.039
DEN,SunPV,3342,0.172
DEN,SunPV,3343,0.311
DEN,SunPV,3344,0.405
DEN,SunPV,3345,0.44
DEN,SunPV,3346,0.46
DEN,SunPV,3347,0.434
DEN,SunPV,3348,0.448
DEN,SunPV,3349,0.409
DEN,SunPV,3350,0.415
DEN,SunPV,3351,0.382
DEN,SunPV,3352,0.29
DEN,SunPV,3353,0.151
DEN,SunPV,3354,0.089
DEN,SunPV,3355,0.022
DEN,SunPV,3356,0.0
DEN,SunPV,3357,0.0
DEN,SunPV,3358,0.0
DEN,SunPV,3359,0.0
DEN,SunPV,3360,0.0
DEN,SunPV,3361,0.0
DEN,SunPV,3362,0.0
DEN,SunPV,3363,0.0
DEN,SunPV,3364,0.001
DEN,SunPV,3365,0.03
DEN,SunPV,3366,0.122
DEN,SunPV,3367,0.253
DEN,SunPV,3368,0.347
DEN,SunPV,3369,0.411
DEN,SunPV,3370,0.357
DEN,SunPV,3371,0.295
DEN,SunPV,3372,0.301
DEN,SunPV,3373,0.313
DEN,SunPV,3374,0.302
DEN,SunPV,3375,0.294
DEN,SunPV,3376,0.274
DEN,SunPV,3377,0.193
DEN,SunPV,3378,0.108
DEN,SunPV,3379,0.031
DEN,SunPV,3380,0.001
DEN,SunPV,3381,0.0
DEN,SunPV,3382,0.0
DEN,SunPV,3383,0.0
DEN,SunPV,3384,0.0
DEN,SunPV,3385,0.0
DEN,SunPV,3386,0.0
DEN,SunPV,3387,0.0
DEN,SunPV,3388,0.0
DEN,SunPV,3389,0.013
DEN,SunPV,3390,0.071
DEN,SunPV,3391,0.177
DEN,SunPV,3392,0.289
DEN,SunPV,3393,0.381
DEN,SunPV,3394,0.461
DEN,SunPV,3395,0.458
DEN,SunPV,3396,0.442
DEN,SunPV,3397,0.447
DEN,SunPV,3398,0.418
DEN,SunPV,3399,0.426
DEN,SunPV,3400,0.337
DEN,SunPV,3401,0.199
DEN,SunPV,3402,0.092
DEN,SunPV,3403,0.023
DEN,SunPV,3404,0.0
DEN,SunPV,3405,0.0
DEN,SunPV,3406,0.0
DEN,SunPV,3407,0.0
DEN,SunPV,3408,0.0
DEN,SunPV,3409,0.0
DEN,SunPV,3410,0.0
DEN,SunPV,3411,0.0
DEN,SunPV,3412,0.0
DEN,SunPV,3413,0.031
DEN,SunPV,3414,0.158
DEN,SunPV,3415,0.301
DEN,SunPV,3416,0.384
DEN,SunPV,3417,0.458
DEN,SunPV,3418,0.513
DEN,SunPV,3419,0.523
DEN,SunPV,3420,0.529
DEN,SunPV,3421,0.472
DEN,SunPV,3422,0.441
DEN,SunPV,3423,0.412
DEN,SunPV,3424,0.346
DEN,SunPV,3425,0.232
DEN,SunPV,3426,0.11
DEN,SunPV,3427,0.03
DEN,SunPV,3428,0.002
DEN,SunPV,3429,0.0
DEN,SunPV,3430,0.0
DEN,SunPV,3431,0.0
DEN,SunPV,3432,0.0
DEN,SunPV,3433,0.0
DEN,SunPV,3434,0.0
DEN,SunPV,3435,0.0
DEN,SunPV,3436,0.0
DEN,SunPV,3437,0.01
DEN,SunPV,3438,0.073
DEN,SunPV,3439,0.186
DEN,SunPV,3440,0.334
DEN,SunPV,3441,0.488
DEN,SunPV,3442,0.617
DEN,SunPV,3443,0.688
DEN,SunPV,3444,0.732
DEN,SunPV,3445,0.688
DEN,SunPV,3446,0.601
DEN,SunPV,3447,0.482
DEN,SunPV,3448,0.341
DEN,SunPV,3449,0.199
DEN,SunPV,3450,0.095
DEN,SunPV,3451,0.028
DEN,SunPV,3452,0.001
DEN,SunPV,3453,0.0
DEN,SunPV,3454,0.0
DEN,SunPV,3455,0.0
DEN,SunPV,3456,0.0
DEN,SunPV,3457,0.0
DEN,SunPV,3458,0.0
DEN,SunPV,3459,0.0
DEN,SunPV,3460,0.002
DEN,SunPV,3461,0.032
DEN,SunPV,3462,0.092
DEN,SunPV,3463,0.197
DEN,SunPV,3464,0.283
DEN,SunPV,3465,0.376
DEN,SunPV,3466,0.461
DEN,SunPV,3467,0.452
DEN,SunPV,3468,0.434
DEN,SunPV,3469,0.363
DEN,SunPV,3470,0.303
DEN,SunPV,3471,0.267
DEN,SunPV,3472,0.222
DEN,SunPV,3473,0.158
DEN,SunPV,3474,0.088
DEN,SunPV,3475,0.024
DEN,SunPV,3476,0.0
DEN,SunPV,3477,0.0
DEN,SunPV,3478,0.0
DEN,SunPV,3479,0.0
DEN,SunPV,3480,0.0
DEN,SunPV,3481,0.0
DEN,SunPV,3482,0.0
DEN,SunPV,3483,0.0
DEN,SunPV,3484,0.001
DEN,SunPV,3485,0.046
DEN,SunPV,3486,0.162
DEN,SunPV,3487,0.269
DEN,SunPV,3488,0.342
DEN,SunPV,3489,0.45
DEN,SunPV,3490,0.52
DEN,SunPV,3491,0.489
DEN,SunPV,3492,0.493
DEN,SunPV,3493,0.452
DEN,SunPV,3494,0.369
DEN,SunPV,3495,0.331
DEN,SunPV,3496,0.287
DEN,SunPV,3497,0.191
DEN,SunPV,3498,0.106
DEN,SunPV,3499,0.032
DEN,SunPV,3500,0.001
DEN,SunPV,3501,0.0
DEN,SunPV,3502,0.0
DEN,SunPV,3503,0.0
DEN,SunPV,3504,0.0
DEN,SunPV,3505,0.0
DEN,SunPV,3506,0.0
DEN,SunPV,3507,0.0
DEN,SunPV,3508,0.0
DEN,SunPV,3509,0.025
DEN,SunPV,3510,0.106
DEN,SunPV,3511,0.214
DEN,SunPV,3512,0.337
DEN,SunPV,3513,0.418
DEN,SunPV,3514,0.45
DEN,SunPV,3515,0.479
DEN,SunPV,3516,0.542
DEN,SunPV,3517,0.52
DEN,SunPV,3518,0.435
DEN,SunPV,3519,0.412
DEN,SunPV,3520,0.339
DEN,SunPV,3521,0.237
DEN,SunPV,3522,0.121
DEN,SunPV,3523,0.033
DEN,SunPV,3524,0.001
DEN,SunPV,3525,0.0
DEN,SunPV,3526,0.0
DEN,SunPV,3527,0.0
DEN,SunPV,3528,0.0
DEN,SunPV,3529,0.0
DEN,SunPV,3530,0.0
DEN,SunPV,3531,0.0
DEN,SunPV,3532,0.0
DEN,SunPV,3533,0.017
DEN,SunPV,3534,0.033
DEN,SunPV,3535,0.067
DEN,SunPV,3536,0.123
DEN,SunPV,3537,0.206
DEN,SunPV,3538,0.291
DEN,SunPV,3539,0.326
DEN,SunPV,3540,0.376
DEN,SunPV,3541,0.406
DEN,SunPV,3542,0.417
DEN,SunPV,3543,0.353
DEN,SunPV,3544,0.281
DEN,SunPV,3545,0.195
DEN,SunPV,3546,0.098
DEN,SunPV,3547,0.034
DEN,SunPV,3548,0.001
DEN,SunPV,3549,0.0
DEN,SunPV,3550,0.0
DEN,SunPV,3551,0.0
DEN,SunPV,3552,0.0
DEN,SunPV,3553,0.0
DEN,SunPV,3554,0.0
DEN,SunPV,3555,0.0
DEN,SunPV,3556,0.005
DEN,SunPV,3557,0.075
DEN,SunPV,3558,0.206
DEN,SunPV,3559,0.331
DEN,SunPV,3560,0.414
DEN,SunPV,3561,0.459
DEN,SunPV,3562,0.493
DEN,SunPV,3563,0.435
DEN,SunPV,3564,0.406
DEN,SunPV,3565,0.371
DEN,SunPV,3566,0.287
DEN,SunPV,3567,0.205
DEN,SunPV,3568,0.138
DEN,SunPV,3569,0.084
DEN,SunPV,3570,0.044
DEN,SunPV,3571,0.017
DEN,SunPV,3572,0.001
DEN,SunPV,3573,0.0
DEN,SunPV,3574,0.0
DEN,SunPV,3575,0.0
DEN,SunPV,3576,0.0
DEN,SunPV,3577,0.0
DEN,SunPV,3578,0.0
DEN,SunPV,3579,0.0
DEN,SunPV,3580,0.002
DEN,SunPV,3581,0.014
DEN,SunPV,3582,0.059
DEN,SunPV,3583,0.154
DEN,SunPV,3584,0.274
DEN,SunPV,3585,0.415
DEN,SunPV,3586,0.484
DEN,SunPV,3587,0.57
DEN,SunPV,3588,0.532
DEN,SunPV,3589,0.517
DEN,SunPV,3590,0.476
DEN,SunPV,3591,0.429
DEN,SunPV,3592,0.346
DEN,SunPV,3593,0.214
DEN,SunPV,3594,0.118
DEN,SunPV,3595,0.028
DEN,SunPV,3596,0.003
DEN,SunPV,3597,0.0
DEN,SunPV,3598,0.0
DEN,SunPV,3599,0.0
DEN,SunPV,3600,0.0
DEN,SunPV,3601,0.0
DEN,SunPV,3602,0.0
DEN,SunPV,3603,0.0
DEN,SunPV,3604,0.001
DEN,SunPV,3605,0.032
DEN,SunPV,3606,0.15
DEN,SunPV,3607,0.28
DEN,SunPV,3608,0.391
DEN,SunPV,3609,0.445
DEN,SunPV,3610,0.519
DEN,SunPV,3611,0.525
DEN,SunPV,3612,0.478
DEN,SunPV,3613,0.412
DEN,SunPV,3614,0.302
DEN,SunPV,3615,0.213
DEN,SunPV,3616,0.14
DEN,SunPV,3617,0.077
DEN,SunPV,3618,0.044
DEN,SunPV,3619,0.017
DEN,SunPV,3620,0.001
DEN,SunPV,3621,0.0
DEN,SunPV,3622,0.0
DEN,SunPV,3623,0.0
DEN,SunPV,3624,0.0
DEN,SunPV,3625,0.0
DEN,SunPV,3626,0.0
DEN,SunPV,3627,0.0
DEN,SunPV,3628,0.002
DEN,SunPV,3629,0.07
DEN,SunPV,3630,0.21
DEN,SunPV,3631,0.339
DEN,SunPV,3632,0.469
DEN,SunPV,3633,0.567
DEN,SunPV,3634,0.602
DEN,SunPV,3635,0.606
DEN,SunPV,3636,0.602
DEN,SunPV,3637,0.57
DEN,SunPV,3638,0.516
DEN,SunPV,3639,0.442
DEN,SunPV,3640,0.354
DEN,SunPV,3641,0.234
DEN,SunPV,3642,0.126
DEN,SunPV,3643,0.032
DEN,SunPV,3644,0.002
DEN,SunPV,3645,0.0
DEN,SunPV,3646,0.0
DEN,SunPV,3647,0.0
DEN,SunPV,3648,0.0
DEN,SunPV,3649,0.0
DEN,SunPV,3650,0.0
DEN,SunPV,3651,0.0
DEN,SunPV,3652,0.0
DEN,SunPV,3653,0.01
DEN,SunPV,3654,0.027
DEN,SunPV,3655,0.09
DEN,SunPV,3656,0.154
DEN,SunPV,3657,0.19
DEN,SunPV,3658,0.184
DEN,SunPV,3659,0.117
DEN,SunPV,3660,0.125
DEN,SunPV,3661,0.125
DEN,SunPV,3662,0.094
DEN,SunPV,3663,0.088
DEN,SunPV,3664,0.096
DEN,SunPV,3665,0.08
DEN,SunPV,3666,0.048
DEN,SunPV,3667,0.018
DEN,SunPV,3668,0.001
DEN,SunPV,3669,0.0
DEN,SunPV,3670,0.0
DEN,SunPV,3671,0.0
DEN,SunPV,3672,0.0
DEN,SunPV,3673,0.0
DEN,SunPV,3674,0.0
DEN,SunPV,3675,0.0
DEN,SunPV,3676,0.001
DEN,SunPV,3677,0.036
DEN,SunPV,3678,0.166
DEN,SunPV,3679,0.294
DEN,SunPV,3680,0.388
DEN,SunPV,3681,0.455
DEN,SunPV,3682,0.488
DEN,SunPV,3683,0.436
DEN,SunPV,3684,0.446
DEN,SunPV,3685,0.478
DEN,SunPV,3686,0.41
DEN,SunPV,3687,0.387
DEN,SunPV,3688,0.332
DEN,SunPV,3689,0.224
DEN,SunPV,3690,0.12
DEN,SunPV,3691,0.04
DEN,SunPV,3692,0.003
DEN,SunPV,3693,0.0
DEN,SunPV,3694,0.0
DEN,SunPV,3695,0.0
DEN,SunPV,3696,0.0
DEN,SunPV,3697,0.0
DEN,SunPV,3698,0.0
DEN,SunPV,3699,0.0
DEN,SunPV,3700,0.004
DEN,SunPV,3701,0.075
DEN,SunPV,3702,0.208
DEN,SunPV,3703,0.379
DEN,SunPV,3704,0.545
DEN,SunPV,3705,0.66
DEN,SunPV,3706,0.709
DEN,SunPV,3707,0.727
DEN,SunPV,3708,0.708
DEN,SunPV,3709,0.672
DEN,SunPV,3710,0.611
DEN,SunPV,3711,0.517
DEN,SunPV,3712,0.39
DEN,SunPV,3713,0.254
DEN,SunPV,3714,0.131
DEN,SunPV,3715,0.04
DEN,SunPV,3716,0.004
DEN,SunPV,3717,0.0
DEN,SunPV,3718,0.0
DEN,SunPV,3719,0.0
DEN,SunPV,3720,0.0
DEN,SunPV,3721,0.0
DEN,SunPV,3722,0.0
DEN,SunPV,3723,0.0
DEN,SunPV,3724,0.002
DEN,SunPV,3725,0.025
DEN,SunPV,3726,0.158
DEN,SunPV,3727,0.356
DEN,SunPV,3728,0.529
DEN,SunPV,3729,0.666
DEN,SunPV,3730,0.758
DEN,SunPV,3731,0.8
DEN,SunPV,3732,0.802
DEN,SunPV,3733,0.75
DEN,SunPV,3734,0.642
DEN,SunPV,3735,0.464
DEN,SunPV,3736,0.297
DEN,SunPV,3737,0.19
DEN,SunPV,3738,0.096
DEN,SunPV,3739,0.029
DEN,SunPV,3740,0.002
DEN,SunPV,3741,0.0
DEN,SunPV,3742,0.0
DEN,SunPV,3743,0.0
DEN,SunPV,3744,0.0
DEN,SunPV,3745,0.0
DEN,SunPV,3746,0.0
DEN,SunPV,3747,0.0
DEN,SunPV,3748,0.0
DEN,SunPV,3749,0.015
DEN,SunPV,3750,0.065
DEN,SunPV,3751,0.146
DEN,SunPV,3752,0.214
DEN,SunPV,3753,0.276
DEN,SunPV,3754,0.383
DEN,SunPV,3755,0.508
DEN,SunPV,3756,0.614
DEN,SunPV,3757,0.681
DEN,SunPV,3758,0.646
DEN,SunPV,3759,0.558
DEN,SunPV,3760,0.41
DEN,SunPV,3761,0.262
DEN,SunPV,3762,0.137
DEN,SunPV,3763,0.043
DEN,SunPV,3764,0.004
DEN,SunPV,3765,0.0
DEN,SunPV,3766,0.0
DEN,SunPV,3767,0.0
DEN,SunPV,3768,0.0
DEN,SunPV,3769,0.0
DEN,SunPV,3770,0.0
DEN,SunPV,3771,0.0
DEN,SunPV,3772,0.003
DEN,SunPV,3773,0.065
DEN,SunPV,3774,0.178
DEN,SunPV,3775,0.297
DEN,SunPV,3776,0.415
DEN,SunPV,3777,0.495
DEN,SunPV,3778,0.536
DEN,SunPV,3779,0.518
DEN,SunPV,3780,0.484
DEN,SunPV,3781,0.433
DEN,SunPV,3782,0.352
DEN,SunPV,3783,0.325
DEN,SunPV,3784,0.289
DEN,SunPV,3785,0.195
DEN,SunPV,3786,0.114
DEN,SunPV,3787,0.037
DEN,SunPV,3788,0.003
DEN,SunPV,3789,0.0
DEN,SunPV,3790,0.0
DEN,SunPV,3791,0.0
DEN,SunPV,3792,0.0
DEN,SunPV,3793,0.0
DEN,SunPV,3794,0.0
DEN,SunPV,3795,0.0
DEN,SunPV,3796,0.002
DEN,SunPV,3797,0.036
DEN,SunPV,3798,0.146
DEN,SunPV,3799,0.237
DEN,SunPV,3800,0.32
DEN,SunPV,3801,0.415
DEN,SunPV,3802,0.488
DEN,SunPV,3803,0.429
DEN,SunPV,3804,0.394
DEN,SunPV,3805,0.351
DEN,SunPV,3806,0.311
DEN,SunPV,3807,0.306
DEN,SunPV,3808,0.254
DEN,SunPV,3809,0.188
DEN,SunPV,3810,0.111
DEN,SunPV,3811,0.039
DEN,SunPV,3812,0.003
DEN,SunPV,3813,0.0
DEN,SunPV,3814,0.0
DEN,SunPV,3815,0.0
DEN,SunPV,3816,0.0
DEN,SunPV,3817,0.0
DEN,SunPV,3818,0.0
DEN,SunPV,3819,0.0
DEN,SunPV,3820,0.006
DEN,SunPV,3821,0.077
DEN,SunPV,3822,0.209
DEN,SunPV,3823,0.353
DEN,SunPV,3824,0.513
DEN,SunPV,3825,0.641
DEN,SunPV,3826,0.675
DEN,SunPV,3827,0.644
DEN,SunPV,3828,0.611
DEN,SunPV,3829,0.572
DEN,SunPV,3830,0.5
DEN,SunPV,3831,0.428
DEN,SunPV,3832,0.335
DEN,SunPV,3833,0.229
DEN,SunPV,3834,0.133
DEN,SunPV,3835,0.042
DEN,SunPV,3836,0.005
DEN,SunPV,3837,0.0
DEN,SunPV,3838,0.0
DEN,SunPV,3839,0.0
DEN,SunPV,3840,0.0
DEN,SunPV,3841,0.0
DEN,SunPV,3842,0.0
DEN,SunPV,3843,0.0
DEN,SunPV,3844,0.011
DEN,SunPV,3845,0.075
DEN,SunPV,3846,0.213
DEN,SunPV,3847,0.37
DEN,SunPV,3848,0.501
DEN,SunPV,3849,0.615
DEN,SunPV,3850,0.68
DEN,SunPV,3851,0.707
DEN,SunPV,3852,0.738
DEN,SunPV,3853,0.731
DEN,SunPV,3854,0.671
DEN,SunPV,3855,0.563
DEN,SunPV,3856,0.416
DEN,SunPV,3857,0.266
DEN,SunPV,3858,0.138
DEN,SunPV,3859,0.045
DEN,SunPV,3860,0.006
DEN,SunPV,3861,0.0
DEN,SunPV,3862,0.0
DEN,SunPV,3863,0.0
DEN,SunPV,3864,0.0
